# Created by Octave 4.2.2, Wed Jan 26 11:34:05 2022 CET <ejbuis@PC-16650.tsn.tno.nl>
# name: tp
# type: matrix
# rows: 2048
# columns: 2
 -0.007111111111111111 0
 -0.007104166666666667 1.694065894508601e-15
 -0.007097222222222223 0
 -0.007090277777777778 0
 -0.007083333333333333 -8.470329472543003e-16
 -0.007076388888888889 0
 -0.007069444444444444 0
 -0.0070625 -1.270549420881451e-15
 -0.007055555555555555 0
 -0.007048611111111111 -4.235164736271502e-16
 -0.007041666666666667 4.235164736271502e-16
 -0.007034722222222223 4.235164736271502e-16
 -0.007027777777777778 1.270549420881451e-15
 -0.007020833333333333 1.270549420881451e-15
 -0.007013888888888889 2.117582368135751e-15
 -0.007006944444444444 8.470329472543003e-16
 -0.007 8.470329472543003e-16
 -0.006993055555555555 -4.235164736271502e-16
 -0.006986111111111111 -4.235164736271502e-16
 -0.006979166666666667 -1.270549420881451e-15
 -0.006972222222222223 -1.058791184067875e-15
 -0.006965277777777778 -4.235164736271502e-16
 -0.006958333333333334 -6.352747104407253e-16
 -0.006951388888888889 2.117582368135751e-16
 -0.006944444444444444 -2.117582368135751e-16
 -0.0069375 6.352747104407253e-16
 -0.006930555555555555 0
 -0.006923611111111111 -2.117582368135751e-16
 -0.006916666666666666 -4.235164736271502e-16
 -0.006909722222222222 -2.117582368135751e-16
 -0.006902777777777778 2.117582368135751e-16
 -0.006895833333333334 4.235164736271502e-16
 -0.006888888888888889 8.470329472543003e-16
 -0.006881944444444445 2.117582368135751e-16
 -0.006875 8.470329472543003e-16
 -0.006868055555555555 2.117582368135751e-16
 -0.006861111111111111 -8.470329472543003e-16
 -0.006854166666666666 -6.352747104407253e-16
 -0.006847222222222222 -1.058791184067875e-15
 -0.006840277777777778 -4.235164736271502e-16
 -0.006833333333333334 5.293955920339377e-16
 -0.006826388888888889 9.529120656610879e-16
 -0.006819444444444445 1.270549420881451e-15
 -0.0068125 1.799945012915388e-15
 -0.006805555555555555 1.270549420881451e-15
 -0.006798611111111111 1.694065894508601e-15
 -0.006791666666666666 1.799945012915388e-15
 -0.006784722222222222 6.352747104407253e-16
 -0.006777777777777778 -2.117582368135751e-16
 -0.006770833333333334 -4.235164736271502e-16
 -0.006763888888888889 -5.293955920339377e-16
 -0.006756944444444445 -7.411538288475128e-16
 -0.00675 -9.529120656610879e-16
 -0.006743055555555556 -8.470329472543003e-16
 -0.006736111111111111 -9.529120656610879e-16
 -0.006729166666666666 -5.293955920339377e-16
 -0.006722222222222222 2.117582368135751e-16
 -0.006715277777777777 -5.293955920339377e-17
 -0.006708333333333334 -1.058791184067875e-16
 -0.006701388888888889 -3.176373552203626e-16
 -0.006694444444444445 -1.588186776101813e-16
 -0.0066875 -9.529120656610879e-16
 -0.006680555555555556 0
